tag1,tag2,tag3
proximo, NC O, O
24, Z O, O
meses, NC O, O
0, Fp , O
,,
Esa, DD O, O
retencion, NC O, O
puede, VMI O, O
significar, VMN O, O
en, SP O, O
los, DA O, O
dos, DN O, O
a�os, NC O, O
unas, DI O, O
34, Z O, O
millones, NC O, O
de, SP O, O
sacas, NC O, O
de, SP O, O
60, Z O, O
kilos, NC O, O
sobre, SP O, O
una, DI O, O
produccion, NC O, O
exportable, AQ O, O
para, SP O, O
el, DA O, O
mismo, DI O, O
periodo, NC O, O
que, PR O, O
se, P0 O, O
calcula, VMI O, O
170, Z O, O
millones, NC O, O
de, SP O, O
sacas, NC O, O
(, Fpa , O
85, Z O, O
millones, NC O, O
en, SP O, O
12, Z O, O
meses, NC O, O
), Fpt , O
0, Fp , O
,,
El, DA O, O
gerente, NC O, O
de, SP O, O
la, DA O, O
Federacion, NC B-ORG, B-ORG
Nacional, AQ I-ORG, I-ORG
de, SP I, I-ORG
Cafeteros, NC I-ORG, I-ORG
de, SP I, I-ORG
Colombia, NC I-ORG, I-ORG
-, Fc , O
Jorge, NC B-PE, B-PER
Cardenas, AQ I-PER, I-PER
-, Fc , O
dijo, VMI O, O
hoy, RG O, O
en, SP O, O
una, DI O, O
conferencia, NC O, O
de, SP O, O
prensa, NC O, O
que, PR O, O
el, DA O, O
volumen, NC O, O
de, SP O, O
retencion, NC O, O
dependera, VMI O, O
del, SP O, O
comportamiento, NC O, O
del, SP O, O
precio, NC O, O
internacional, AQ O, O
0, Fp , O
,,
En, SP O, O
el, DA O, O
caso, NC O, O
de, SP O, O
su, DP O, O
pais, NC O, O
-, Fc , O
la, DA O, O
retencion, NC O, O
sera, VSI O, O
de, SP O, O
un, DI O, O
maximo, AQ O, O
de, SP O, O
dos, DN O, O
millones, NC O, O
de, SP O, O
sacas, NC O, O
al, SP O, O
a�o, NC O, O
(, Fpa , O
cuatro, DN O, O
millones, NC O, O
para, SP O, O
los, DA O, O
dos, DN O, O
a�os, NC O, O
que, PR O, O
preve, VMI O, O
el, DA O, O
plan, NC O, O
de, SP O, O
retencion, NC O, O
), Fpt , O
sobre, SP O, O
los, DA O, O
diez, DN O, O
millones, NC O, O
que, PR O, O
esperaba, VMI O, O
exportar, VMN O, O
0, Fp , O
,,
Para, SP O, O
Cardenas, AQ B-PER, B-PER
-, Fc , O
el, DA O, O
acuerdo, NC O, O
se, P0 O, O
apoya, VMI O, O
mas, RG O, O
que, CS O, O
en, SP O, O
controles, NC O, O
en, SP O, O
la, DA O, O
necesidad, NC O, O
que, PR O, O
tienen, VMI O, O
las, DA O, O
naciones, NC O, O
productoras, AQ O, O
de, SP O, O
cafe, NC O, O
de, SP O, O
que, PR O, O
mejore, VMS O, O
el, DA O, O
precio, NC O, O
externo, AQ O, O
-, Fc , O
cuya, PR O, O
cotizacion, NC O, O
pone, VMI O, O
en, SP O, O
entredicho, VMP O, O
esa, DD O, O
actividad, NC O, O
por, SP O, O
que, CS O, O
el, DA O, O
precio, NC O, O
actual, AQ O, O
no, RN O, O
compensa, VMI O, O
ni, CC O, O
siquiera, RG O, O
los, DA O, O
costos, NC O, O
de, SP O, O
produccion, NC O, O
0, Fp , O
,,
Del, SP O, O
acuerdo, NC O, O
forman, VMI O, O
parte, NC O, O
los, DA O, O
miembros, NC O, O
de, SP O, O
la, DA O, O
Asociacion, NC B-ORG, B-ORG
de, SP I, I-ORG
Paises, NC I-ORG, I-ORG
Productores, AQ I-ORG, I-ORG
de, SP I, I-ORG
Cafe, NC I-O, I-ORG
(, Fpa , O
APPC, NP B-O, B-ORG
), Fpt , O
y, CC , O
otros, DI O, O
cultivadores, NC O, O
-, Fc , O
que, CS O, O
sin, SP O, O
ser, VSN O, O
socios, NC O, O
decidieron, VMI O, O
adherirse, VMN O, O
al, SP O, O
pacto, NC O, O
-, Fc , O
en, SP O, O
el, DA O, O
esta, VMM O, O
representada, AQ O, O
el, DA O, O
85, Z O, O
por, SP O, O
ciento, PN O, O
de, SP O, O
la, DA O, O
produccion, NC O, O
mundial, AQ O, O
de, SP O, O
cafe, NC O, O
0, Fp , O
,,
Los, DA O, O
33, Z O, O
paises, NC O, O
firmantes, AQ O, O
buscan, VMI O, O
recuperar, VMN O, O
el, DA O, O
precio, NC O, O
regulando, VMG O, O
y, CC , O
disminuyendo, VMG O, O
la, DA O, O
oferta, NC O, O
-, Fc , O
incluso, RG O, O
a, SP , O
niveles, NC O, O
por, SP O, O
debajo, RG O, O
de, SP O, O
la, DA O, O
demanda, NC O, O
actual, AQ O, O
de, SP O, O
los, DA O, O
paises, NC O, O
importadores, AQ O, O
-, Fc , O
se�alo, VMI O, O
el, DA O, O
dirigente, NC O, O
cafetalero, AQ O, O
colombiano, NC O, O
0, Fp , O
,,
Segun, SP O, O
la, DA O, O
fuente, NC O, O
-, Fc , O
la, DA O, O
disminucion, NC O, O
de, SP O, O
la, DA O, O
oferta, NC O, O
exportable, AQ O, O
al, SP O, O
tope, NC O, O
significara, VMI O, O
una, DI O, O
acumulacion, NC O, O
de, SP O, O
inventarios, NC O, O
en, SP O, O
los, DA O, O
paises, NC O, O
productores, AQ O, O
de, SP O, O
cerca, RG O, O
de, SP O, O
18, Z O, O
nueve, DN O, O
millones, NC O, O
de, SP O, O
sacas, NC O, O
en, SP O, O
los, DA O, O
dos, DN O, O
a�os, NC O, O
0, Fp , O
,,
Se, P0 O, O
calcula, VMI O, O
por, SP O, O
las, DA O, O
autoridades, NC O, O
cafeteras, AQ O, O
colombianas, AQ O, O
que, PR O, O
los, DA O, O
paises, NC O, O
consumidores, AQ O, O
no, RN O, O
productores, AQ O, O
tienen, VMI O, O
inventarios, NC O, O
entre, SP O, O
13, Z O, O
y, CC , O
14, Z O, O
millones, NC O, O
de, SP O, O
sacas, NC O, O
-, Fc , O
que, CS O, O
de, SP O, O
no, RN O, O
hacerse, VMN O, O
la, DA O, O
retencion, NC O, O
aumentarian, VMI O, O
a, SP , O
18, Z O, O
o, Fz , O
19, Z O, O
millones, NC O, O
0, Fp , O
,,
Cardenas, AQ B-PER, B-PER
dijo, VMI O, O
que, CS O, O
con, SP O, O
el, DA O, O
plan, NC O, O
se, P0 O, O
espera, VMI O, O
reducir, VMN O, O
las, DA O, O
existencias, NC O, O
del, SP O, O
grano, NC O, O
en, SP O, O
esos, DD O, O
paises, NC O, O
a, SP , O
8, Z , O
o, CC , O
9, Z , O
millones, NC O, O
de, SP O, O
sacas, NC O, O
0, Fp , O
,,
Para, SP O, O
el, DA O, O
portavoz, NC O, O
de, SP O, O
los, DA O, O
cultivadores, NC O, O
colombianos, AQ O, O
el, DA O, O
hecho, NC O, O
de, SP O, O
que, CS O, O
Brasil, NC B-LOC, B-LOC
sea, VSS O, O
de, SP O, O
los, DA O, O
primeros, AO O, O
en, SP O, O
aplicar, VMN O, O
la, DA O, O
retencion, NC O, O
-, Fc , O
que, PR O, O
se, P0 O, O
hara, VMI O, O
por, SP O, O
cada, DI O, O
pais, NC O, O
en, SP O, O
la, DA O, O
medida, NC O, O
en, SP O, O
que, PR O, O
salgan, VMI O, O
sus, DP O, O
cosechas, NC O, O
-, Fc , O
mostrara, VMI O, O
los, DA O, O
beneficios, NC O, O
de, SP O, O
la, DA O, O
retencion, NC O, O
0, Fp , O
,,
El, DA O, O
mecanismo, NC O, O
acordado, AQ O, O
establece, VMI O, O
que, CS O, O
a, SP , O
partir, VMN O, O
del, SP O, O
precio, NC O, O
promedio, NC O, O
de, SP O, O
los, DA O, O
cafes, NC O, O
robustas, AQ O, O
y, CC , O
arabigas, AQ O, O
de, SP O, O
0-69, Z O, O
dolares, NC O, O
la, DA O, O
libra, NC O, O
del, SP O, O
viernes, NC O, O
anterior, AQ O, O
se, P0 O, O
aplicara, VMI O, O
la, DA O, O
retencion, NC O, O
hasta, SP O, O
que, CS O, O
la, DA O, O
cotizacion, NC O, O
suba, VMS O, O
a, SP , O
0-95, Z O, O
centavos, NC O, O
-, Fc , O
nivel, NC O, O
en, SP O, O
el, DA O, O
que, PR O, O
se, P0 O, O
suspendera, VMI O, O
y, CC , O
si, CS O, O
llega, VMI O, O
a, SP , O
superar, VMN O, O
los, DA O, O
105, Z O, O
centavos, NC O, O
de, SP O, O
dolar, NC O, O
se, P0 O, O
estudiara, VMI O, O
la, DA O, O
posibilidad, NC O, O
de, SP O, O
liberar, VMN O, O
parte, NC O, O
de, SP O, O
la, DA O, O
retencion, NC O, O
para, SP O, O
no, RN O, O
afectar, VMN O, O
el, DA O, O
consumo, NC O, O
0, Fp , O
,,
En, SP O, O
el, DA O, O
caso, NC O, O
del, SP O, O
grano, NC O, O
colombiano, AQ O, O
-, Fc , O
con, SP O, O
el, DA O, O
mecanismo, NC O, O
el, DA O, O
precio, NC O, O
podra, VMI O, O
llegar, VMN O, O
a, SP , O
entre, SP O, O
1-35., Z O, O
1-40, Z O, O
dolares, NC O, O
la, DA O, O
libra, NC O, O
0, Fp , O
,,
Se, P0 O, O
calcula, VMI O, O
que, CS O, O
en, SP O, O
Colombia, VMN B-LOC, B-LOC
el, DA O, O
plan, NC O, O
de, SP O, O
retencion, NC O, O
-, Fc , O
de, SP O, O
llegar, VMN O, O
al, SP O, O
20, Z O, O
por, SP O, O
ciento, PN O, O
-, Fc , O
tendra, VMI O, O
un, DI O, O
costo, NC O, O
cercano, AQ O, O
a, SP , O
los, DA O, O
400, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
al, SP O, O
a�o, NC O, O
-, Fc , O
que, PR O, O
se, P0 O, O
financiara, VMI O, O
con, SP O, O
los, DA O, O
mejores, AQ O, O
precios, NC O, O
externos, AQ O, O
que, PR O, O
se, P0 O, O
esperan, VMI O, O
0, Fp , O
,,
En, SP O, O
el, DA O, O
pasado, AQ O, O
a�o, NC O, O
cafetero, AQ O, O
(, Fpa , O
octubre, NC O, O
de, SP O, O
1998, Z O, O
septiembre, NC O, O
de, SP O, O
1999, Z O, O
), Fpt , O
las, DA O, O
exportaciones, NC O, O
colombianas, AQ O, O
fueron, VSI O, O
por, SP O, O
1.548, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
-, Fc , O
711, Z O, O
millones, NC O, O
menos, RG O, O
que, CS O, O
en, SP O, O
el, DA O, O
a�o, NC O, O
cafetero, AQ O, O
1997, Z O, O
1998, Z O, O
con, SP O, O
precios, NC O, O
promedio, NC O, O
por, SP O, O
libra, NC O, O
de, SP O, O
1-23., Z O, O
1-64, Z O, O
dolares, NC O, O
-, Fc , O
respectivamente, RG O, O
0, Fp , O
,,
Madrid, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
numero, NC O, O
90.595, Z O, O
ha, VAI O, O
sido, VSP O, O
premiado, AQ O, O
con, SP O, O
5.000.000, Z O, O
de, SP O, O
pesetas, NC O, O
por, SP O, O
cupon, NC O, O
en, SP O, O
el, DA O, O
sorteo, NC O, O
de, SP O, O
la, DA O, O
Organizacion, NC B-ORG, B-ORG
Nacional, AQ I-ORG, I-ORG
de, SP I, I-ORG
Ciegos, AQ I-ORG, I-ORG
de, SP I, I-ORG
Espa�a, NC I-ORG, I-ORG
(, Fpa , O
ONCE, DN B-O, B-ORG
), Fpt , O
-, Fc , O
celebrado, AQ O, O
anoche, RG O, O
en, SP O, O
Madrid, NC B-LOC, B-LOC
0, Fp , O
,,
Obtienen, VMI O, O
premios, NC O, O
:, Fd , O
De, SP O, O
25, Z O, O
pesetas, NC O, O
los, DA O, O
cupones, NC O, O
acabados, AQ O, O
en, SP O, O
0.595, Z O, O
De, SP O, O
2.5, Z O, O
los, DA O, O
terminados, VMP O, O
en, SP O, O
595, Z O, O
De, SP O, O
500, Z O, O
pesetas, NC O, O
los, DA O, O
finalizados, AQ O, O
en, SP O, O
95, Z O, O
Los, DA O, O
numeros, NC O, O
acabados, AQ O, O
en, SP O, O
5, Z , O
(, Fpa , O
uno, PI O, O
), Fpt , O
obtienen, VMI O, O
el, DA O, O
reintegro, NC O, O
de, SP O, O
200, Z O, O
pesetas, NC O, O
0, Fp , O
,,
Tambien, RG O, O
recibe, VMI O, O
premio, NC O, O
de, SP O, O
200, Z O, O
pesetas, NC O, O
la, DA O, O
decena, NC O, O
de, SP O, O
millar, NC O, O
(, Fpa , O
segundo, AO O, O
reintegro, NC O, O
), Fpt , O
-, Fc , O
que, PR O, O
corresponde, VMI O, O
al, SP O, O
9, Z , O
(, Fpa , O
nueve, DN O, O
), Fpt , O
0, Fp , O
,,
Nueva, AQ B-LO, B-LOC
York, NC I-L, I-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFECOM, NP B-ORG, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Los, DA O, O
contratos, NC O, O
futuros, AQ O, O
el, DA O, O
cacao, NC O, O
en, SP O, O
el, DA O, O
Mercado, NC B-ORG, B-ORG
del, SP I-, I-ORG
Cafe-, NC I-OR, I-ORG
Azucar., AQ I-ORG, I-ORG
Cacao, NC I-OR, I-ORG
de, SP O, O
Nueva, AQ B-LO, B-LOC
York, NC I-L, I-LOC
se, P0 O, O
cotizaron, VMI O, O
hoy, RG O, O
a, SP , O
:, Fd , O
abrio, VMI O, O
maxima, AQ O, O
minima, AQ O, O
cierre, NC O, O
cambio, NC O, O
jul, VMI O, O
838, Z O, O
848, Z O, O
833, Z O, O
834, Z O, O
-, Fg , O
6, Z , O
sep, NC O, O
866, Z O, O
876, Z O, O
862, Z O, O
863, Z O, O
-, Fg , O
6, Z , O
dec, NC O, O
902, Z O, O
908, Z O, O
897, Z O, O
897, Z O, O
-, Fg , O
6, Z , O
Miami, NC B-LO, B-LOC
(, Fpa , O
EEUU, NP B-L, B-LOC
), Fpt , O
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Un, DI O, O
descenso, NC O, O
en, SP O, O
las, DA O, O
ventas, NC O, O
y, CC , O
el, DA O, O
pago, NC O, O
de, SP O, O
convenios, NC O, O
suscritos, AQ O, O
con, SP O, O
varios, DI O, O
estados, NC O, O
dificultaria, VMI O, O
a, SP , O
la, DA O, O
industria, NC O, O
tabacalera, AQ O, O
de, SP O, O
Estados, NC B-LOC, B-LOC
Unidos, AQ I-LOC, I-LOC
cancelar, VMN O, O
indemnizaciones, NC O, O
millonarias, AQ O, O
a, SP , O
unos, DI O, O
500, Z O, O
fumadores, NC O, O
de, SP O, O
Florida, NC B-LOC, B-LOC
por, SP O, O
da�os, NC O, O
-, Fc , O
dijo, VMI O, O
hoy, RG O, O
un, DI O, O
abogado, NC O, O
0, Fp , O
,,
Jim, VMI B-, B-PER
Johnson, AQ I-PER, I-PER
-, Fc , O
el, DA O, O
abogado, NC O, O
que, PR O, O
representa, VMI O, O
a, SP , O
la, DA O, O
firma, NC O, O
Reynolds, AQ B-ORG, B-ORG
Tobacco, AQ I-ORG, I-ORG
Co, AQ I, I-ORG
-, Fc , O
preciso, VMI O, O
que, CS O, O
las, DA O, O
ventas, NC O, O
de, SP O, O
los, DA O, O
cinco, DN O, O
principales, AQ O, O
fabricantes, NC O, O
de, SP O, O
cigarrillos, NC O, O
de, SP O, O
EEUU, NC B-L, B-LOC
-, Fc , O
que, PR O, O
afrontan, VMI O, O
un, DI O, O
juicio, NC O, O
multimillonario, AQ O, O
-, Fc , O
cayeron, VMI O, O
un, DI O, O
nueve, NC O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
1999, Z O, O
0, Fp , O
,,
Ademas, RG O, O
de, SP O, O
esa, DD O, O
caida, NC O, O
-, Fc , O
agrego, VMI O, O
-, Fc , O
la, DA O, O
industria, NC O, O
esta, VMI O, O
comprometida, AQ O, O
a, SP , O
pagar, VMN O, O
unos, DI O, O
245, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
en, SP O, O
convenios, NC O, O
suscritos, AQ O, O
con, SP O, O
los, DA O, O
diferentes, AQ O, O
estados, NC O, O
de, SP O, O
la, DA O, O
nacion, NC O, O
-, Fc , O
lo, DA O, O
que, PR O, O
ha, VAI O, O
incidido, VMP O, O
en, SP O, O
-, Fe , O
una, DI O, O
disminucion, NC O, O
de, SP O, O
los, DA O, O
negocios, NC O, O
-, Fe , O
0, Fp , O
,,
Johnson, NP B-PER, B-PER
dio, VMI O, O
a, SP , O
conocer, VMN O, O
las, DA O, O
cifras, NC O, O
durante, SP O, O
una, DI O, O
audiencia, NC O, O
en, SP O, O
un, DI O, O
tribunal, NC O, O
de, SP O, O
Miami, NC B-LO, B-LOC
-, Fc , O
donde, PR O, O
se, P0 O, O
efectua, VMI O, O
la, DA O, O
fase, NC O, O
de, SP O, O
los, DA O, O
da�os, NC O, O
punitivos, AQ O, O
de, SP O, O
un, DI O, O
juicio, NC O, O
entablado, AQ O, O
por, SP O, O
medio, DN O, O
millon, NC O, O
de, SP O, O
fumadores, NC O, O
del, SP O, O
estado, NC O, O
de, SP O, O
Florida, NC B-LOC, B-LOC
0, Fp , O
,,
Segun, SP O, O
el, DA O, O
abogado, NC O, O
-, Fc , O
es, VSI O, O
-, Fe , O
irreal, AQ O, O
-, Fe , O
pensar, VMN O, O
que, CS O, O
las, DA O, O
empresas, NC O, O
tabacaleras, AQ O, O
pueden, VMI O, O
pagar, VMN O, O
mucho, DI O, O
dinero, NC O, O
en, SP O, O
compensaciones, NC O, O
a, SP , O
los, DA O, O
fumadores, NC O, O
y, CC , O
en, SP O, O
el, DA O, O
caso, NC O, O
especifico, AQ O, O
de, SP O, O
la, DA O, O
firma, NC O, O
que, PR O, O
representa, VMI O, O
dijo, VMI O, O
que, CS O, O
las, DA O, O
ventas, NC O, O
cayeron, VMI O, O
a, SP , O
nivel, NC O, O
nacional, AQ O, O
en, SP O, O
un, DI O, O
36, Z O, O
por, SP O, O
ciento, PN O, O
de, SP O, O
1989, Z O, O
1999, Z O, O
y, CC , O
en, SP O, O
un, DI O, O
17, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
Florida, NC B-LOC, B-LOC
-, Fc , O
el, DA O, O
a�o, NC O, O
pasado, AQ O, O
0, Fp , O
,,
Un, DI O, O
jurado, NC O, O
determino, VMI O, O
el, DA O, O
pasado, NC O, O
7, Z , O
de, SP O, O
abril, NC O, O
que, CS O, O
fumar, VMN O, O
le, PP O, O
causo, VMI O, O
cancer, NC O, O
a, SP , O
tres, DN O, O
fumadores, NC O, O
de, SP O, O
Florida, NC B-LOC, B-LOC
-, Fc , O
y, CC , O
les, PP O, O
concedio, VMI O, O
una, DI O, O
indemnizacion, NC O, O
de, SP O, O
12-6, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
0, Fp , O
,,
El, DA O, O
veredicto, NC O, O
dejo, VMI O, O
la, DA O, O
puerta, NC O, O
abierta, AQ O, O
para, SP O, O
que, CS O, O
el, DA O, O
resto, NC O, O
del, SP O, O
medio, DN O, O
millon, NC O, O
de, SP O, O
fumadores, NC O, O
demandantes, AQ O, O
sean, VSS O, O
escuchados, VMP O, O
en, SP O, O
el, DA O, O
tribunal, NC O, O
y, CC , O
obtengan, VMS O, O
indemnizaciones, NC O, O
que, PR O, O
las, DA O, O
tabacaleras, NC O, O
temen, VMI O, O
asciendan, VMS O, O
a, SP , O
unos, DI O, O
300, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
0, Fp , O
,,
Ese, DD O, O
mismo, DI O, O
jurado, NC O, O
dictamino, VMI O, O
en, SP O, O
1999, Z O, O
que, PR O, O
las, DA O, O
tabacaleras, NC O, O
eran, VSI O, O
responsables, AQ O, O
de, SP O, O
las, DA O, O
enfermedades, NC O, O
vinculadas, VMP O, O
con, SP O, O
el, DA O, O
cigarrillo, NC O, O
-, Fc , O
al, SP O, O
fabricar, VMN O, O
un, DI O, O
producto, NC O, O
defectuoso, AQ O, O
que, PR O, O
causa, VMI O, O
enfisema, NC O, O
y, CC , O
cancer, NC O, O
pulmonar, AQ O, O
-, Fc , O
entre, SP O, O
otras, DI O, O
enfermedades, NC O, O
0, Fp , O
,,
Segun, SP O, O
analistas, NC O, O
-, Fc , O
el, DA O, O
fallo, NC O, O
del, SP O, O
jurado, NC O, O
podria, VMI O, O
conducir, VMN O, O
a, SP , O
la, DA O, O
industria, NC O, O
estadounidense, AQ O, O
del, SP O, O
tabaco, NC O, O
a, SP , O
declararse, VMN O, O
en, SP O, O
bancarrota, NC O, O
al, SP O, O
tener, VMN O, O
que, CS O, O
enfrentarse, VMN O, O
a, SP , O
la, DA O, O
posibilidad, NC O, O
de, SP O, O
tener, VMN O, O
que, CS O, O
pagar, VMN O, O
indemnizaciones, NC O, O
similares, AQ O, O
0, Fp , O
,,
Temiendo, VMG O, O
los, DA O, O
resultados, NC O, O
del, SP O, O
juicio, NC O, O
-, Fc , O
los, DA O, O
legisladores, NC O, O
de, SP O, O
Florida, NC B-LOC, B-LOC
recientemente, RG O, O
aprobaron, VMI O, O
por, SP O, O
unanimidad, NC O, O
una, DI O, O
ley, NC O, O
que, PR O, O
protegera, VMI O, O
un, DI O, O
acuerdo, NC O, O
suscrito, AQ O, O
con, SP O, O
la, DA O, O
industria, NC O, O
-, Fc , O
por, SP O, O
unos, DI O, O
11.3, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
en, SP O, O
concepto, NC O, O
de, SP O, O
los, DA O, O
costes, NC O, O
medicos, AQ O, O
que, PR O, O
tuvo, VMI O, O
el, DA O, O
estado, NC O, O
por, SP O, O
el, DA O, O
tratamiento, NC O, O
a, SP , O
fumadores, NC O, O
enfermos, AQ O, O
0, Fp , O
,,
Parte, NC O, O
de, SP O, O
los, DA O, O
recursos, NC O, O
-, Fc , O
que, PR O, O
se, P0 O, O
han, VAI O, O
incrementado, VMP O, O
hasta, SP O, O
13, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
-, Fc , O
han, VAI O, O
sido, VSP O, O
destinados, VMP O, O
a, SP , O
programas, NC O, O
para, SP O, O
ni�os, NC O, O
y, CC , O
ancianos, NC O, O
0, Fp , O
,,
La, DA O, O
ley, NC O, O
establece, VMI O, O
un, DI O, O
limite, NC O, O
de, SP O, O
100, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
a, SP , O
la, DA O, O
fianza, NC O, O
que, PR O, O
las, DA O, O
empresas, NC O, O
tabaqueras, AQ O, O
deben, VMI O, O
pagar, VMN O, O
antes, RG O, O
de, SP O, O
que, PR O, O
puedan, VMS O, O
presentar, VMN O, O
una, DI O, O
apelacion, NC O, O
a, SP , O
las, DA O, O
indemnizaciones, NC O, O
de, SP O, O
los, DA O, O
demandantes, NC O, O
0, Fp , O
,,
De, SP O, O
igual, AQ O, O
forma, NC O, O
-, Fc , O
la, DA O, O
ley, NC O, O
preve, VMI O, O
ayudar, VMN O, O
a, SP , O
los, DA O, O
productores, NC O, O
de, SP O, O
tabaco, NC O, O
de, SP O, O
Florida, NC B-LOC, B-LOC
suministrandoles, VMG O, O
unos, DI O, O
2-5, Z O, O
millones, NC O, O
de, SP O, O
dolares, NC O, O
para, SP O, O
la, DA O, O
adquisicion, NC O, O
de, SP O, O
equipos, NC O, O
que, PR O, O
utilizan, VMI O, O
en, SP O, O
los, DA O, O
cultivos, NC O, O
0, Fp , O
,,
Los, DA O, O
fumadores, NC O, O
presentaron, VMI O, O
una, DI O, O
demanda, NC O, O
colectiva, AQ O, O
contra, SP O, O
R.., NC B-, B-ORG
Reynolds, AQ I-ORG, I-ORG
Tobacco, AQ I-ORG, I-ORG
Company, AQ I-ORG, I-ORG
-, Fx , O
Philip, VMI B-ORG, B-ORG
Morris-, AQ I-ORG, I-ORG
Inc, AQ I-, I-ORG
-, Fx , O
The, VMI B-, B-ORG
American, AQ I-ORG, I-ORG
Tobacco, AQ I-ORG, I-ORG
Company, AQ I-ORG, I-ORG
-, Fx , O
Brown, VMI B-OR, B-ORG
and, AQ I-, I-ORG
Williamson, AQ I-ORG, I-ORG
Tobacco-, NC I-ORG, I-ORG
Corp, AQ I-O, I-ORG
-, Fx , O
Liggett, VMI B-ORG, B-ORG
Group-, AQ I-ORG, I-ORG
Inc, AQ I-, I-ORG
-, Fx , O
Dosal, VMI B-OR, B-ORG
Tobacco-, AQ I-ORG, I-ORG
Corp, AQ I-O, I-ORG
-, Fx , O
el, DA O, O
Consejo, NC B-ORG, B-ORG
de, SP I, I-ORG
Investigacion, NC I-ORG, I-ORG
para, SP I-O, I-ORG
el, DA I, I-ORG
Tabaco, NC I-ORG, I-ORG
y, CC , O
el, DA O, O
Instituto, NC B-ORG, B-ORG
del, SP I-, I-ORG
Tabaco, NC I-ORG, I-ORG
0, Fp , O
,,
Nueva, AQ B-LO, B-LOC
York, NC I-L, I-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFECOM, NP B-ORG, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
Tras, SP O, O
una, DI O, O
fuerte, AQ O, O
corriente, NC O, O
de, SP O, O
ventas, NC O, O
que, PR O, O
se, P0 O, O
desato, VMI O, O
en, SP O, O
la, DA O, O
ultima, AO O, O
media, DN O, O
hora, NC O, O
de, SP O, O
negocios, NC O, O
-, Fc , O
los, DA O, O
mercados, NC O, O
de, SP O, O
Nueva, AQ B-LO, B-LOC
York, NC I-L, I-LOC
cerraron, VMI O, O
la, DA O, O
sesion, NC O, O
de, SP O, O
hoy, RG O, O
a, SP , O
la, DA O, O
baja, AQ O, O
y, CC , O
el, DA O, O
Nasdaq, NC B-MIS, B-MISC
se, P0 O, O
ubico, VMI O, O
en, SP O, O
el, DA O, O
nivel, NC O, O
mas, RG O, O
bajo, AQ O, O
del, SP O, O
a�o, NC O, O
tras, SP O, O
caer, VMN O, O
cerca, RG O, O
de, SP O, O
un, DI O, O
6, Z , O
por, SP O, O
ciento, PN O, O
0, Fp , O
,,
Segun, SP O, O
cifras, NC O, O
preliminares, AQ O, O
-, Fc , O
el, DA O, O
promedio, NC O, O
Dow, AQ B-, B-MISC
Jones, NC I-MI, I-MISC
de, SP I, I-MISC
Industriales, AQ I-MISC, I-MISC
-, Fc , O
el, DA O, O
mas, RG O, O
importante, AQ O, O
de, SP O, O
Wall, NC B-M, B-MISC
Street, NC I-MIS, I-MISC
-, Fc , O
perdio, VMI O, O
119-94, Z O, O
puntos, NC O, O
-, Fc , O
equivalentes, AQ O, O
a, SP , O
un, DI O, O
1-14, Z O, O
por, SP O, O
ciento, PN O, O
-, Fc , O
hasta, SP O, O
los, DA O, O
10.422-61, Z O, O
-, Fc , O
despues, RG O, O
de, SP O, O
que, CS O, O
ayer, RG O, O
cerrase, VMS O, O
con, SP O, O
una, DI O, O
perdida, NC O, O
de, SP O, O
84-30, Z O, O
0, Fp , O
,,
Mientras, CS O, O
tanto, RG O, O
-, Fc , O
el, DA O, O
mercado, NC O, O
del, SP O, O
Nasdaq, NC B-MIS, B-MISC
-, Fc , O
donde, PR O, O
cotizan, VMI O, O
las, DA O, O
acciones, NC O, O
de, SP O, O
empresas, NC O, O
informaticas, AQ O, O
-, Fc , O
de, SP O, O
nuevas, AQ O, O
tecnologias, NC O, O
e, CC , O
internet, NC O, O
-, Fc , O
bajo, VMI O, O
200-24, Z O, O
puntos, NC O, O
-, Fc , O
o, CC , O
un, DI O, O
5-95, Z O, O
por, SP O, O
ciento, PN O, O
-, Fc , O
hasta, SP O, O
los, DA O, O
3.163-97, Z O, O
-, Fc , O
despues, RG O, O
de, SP O, O
que, CS O, O
ayer, RG O, O
bajara, VMS O, O
un, DI O, O
0-77, Z O, O
por, SP O, O
ciento, PN O, O
0, Fp , O
