tag1,tag2,tag3
de, SP O, O
las, DA O, O
paredes, NC O, O
de, SP O, O
carga, NC O, O
-, Fc , O
lo, DA O, O
que, PR O, O
obligo, VMI O, O
a, SP , O
apuntalarlo, VMN O, O
y, CC , O
a, SP , O
estudiar, VMN O, O
el, DA O, O
estado, NC O, O
de, SP O, O
su, DP O, O
estructura, NC O, O
0, Fp , O
,,
El, DA O, O
ayuntamiento, NC O, O
y, CC , O
la, DA O, O
comunidad, NC O, O
de, SP O, O
propietarios, NC O, O
del, SP O, O
bloque, NC O, O
numero, NC O, O
1, Z , O
han, VAI O, O
firmado, VMP O, O
un, DI O, O
convenio, NC O, O
con, SP O, O
el, DA O, O
fin, NC O, O
de, SP O, O
que, CS O, O
los, DA O, O
trabajos, NC O, O
de, SP O, O
apuntalamiento, NC O, O
cuenten, VMS O, O
con, SP O, O
una, DI O, O
subvencion, NC O, O
municipal, AQ O, O
0, Fp , O
,,
Lerida, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
Lleida, NC B-ORG, B-ORG
afrontara, VMI O, O
el, DA O, O
penultimo, AO O, O
partido, NC O, O
de, SP O, O
liga, NC O, O
-, Fc , O
el, DA O, O
domingo, NC O, O
en, SP O, O
Eibar, NC B-LO, B-LOC
-, Fc , O
con, SP O, O
graves, AQ O, O
problemas, NC O, O
en, SP O, O
su, DP O, O
porteria, NC O, O
-, Fc , O
porque, CS O, O
-, Fc , O
a, SP , O
la, DA O, O
sancion, NC O, O
con, SP O, O
que, CS O, O
hoy, RG O, O
castigaran, VMI O, O
a, SP , O
Carles, NC B-PER, B-PER
Busquets, AQ I-PER, I-PER
por, SP O, O
su, DP O, O
expulsion, NC O, O
del, SP O, O
pasado, AQ O, O
domingo, NC O, O
-, Fc , O
se, P0 O, O
une, VMI O, O
la, DA O, O
lesion, NC O, O
del, SP O, O
portero, NC O, O
suplente, AQ O, O
Raul, AQ B-P, B-PER
Ojeda, AQ I-PE, I-PER
-, Fc , O
que, CS O, O
desde, SP O, O
la, DA O, O
pasada, AQ O, O
semana, NC O, O
arrastra, VMI O, O
problemas, NC O, O
en, SP O, O
los, DA O, O
abductores, NC O, O
-, Fc , O
que, PR O, O
le, PP O, O
impiden, VMI O, O
estar, VMN O, O
al, SP O, O
cien, PN O, O
por, SP O, O
cien, PN O, O
0, Fp , O
,,
-, Fe , O
Realmente, RG O, O
no, RN O, O
estoy, VMI O, O
al, SP O, O
maximo, AQ O, O
de, SP O, O
mis, DP O, O
condiciones, NC O, O
fisicas, AQ O, O
-, Fc , O
porque, CS O, O
continuo, VMI O, O
con, SP O, O
dolor, NC O, O
en, SP O, O
la, DA O, O
zona, NC O, O
de, SP O, O
los, DA O, O
abductores, AQ O, O
0, Fp , O
,,
El, DA O, O
descanso, NC O, O
de, SP O, O
hoy, NC O, O
(, Fpa , O
la, DA O, O
plantilla, NC O, O
no, RN O, O
se, P0 O, O
ha, VAI O, O
entrenado, VMP O, O
), Fpt , O
me, PP O, O
ira, VMI O, O
muy, RG O, O
bien, RG O, O
-, Fc , O
pero, CC O, O
continuare, VMI O, O
con, SP O, O
el, DA O, O
tratamiento, NC O, O
que, PR O, O
me, PP O, O
ha, VAI O, O
recomendado, VMP O, O
el, DA O, O
medico, NC O, O
a, SP , O
base, NC O, O
de, SP O, O
antiinflamatorios, NC O, O
para, SP O, O
estar, VMN O, O
en, SP O, O
condiciones, NC O, O
para, SP O, O
el, DA O, O
importante, AQ O, O
encuentro, NC O, O
del, SP O, O
domingo, NC O, O
-, Fe , O
-, Fc , O
explico, VMI O, O
Raul, AQ B-P, B-PER
0, Fp , O
,,
La, DA O, O
baja, AQ O, O
de, SP O, O
Busquets, NC B-PER, B-PER
obligara, VMI O, O
al, SP O, O
entrenador, NC O, O
del, SP O, O
Lleida, NC B-ORG, B-ORG
-, Fc , O
Victor, AQ B-PER, B-PER
Mu�oz, NC I-PE, I-PER
-, Fc , O
a, SP , O
convocar, VMN O, O
al, SP O, O
portero, NC O, O
juvenil, AQ O, O
Alfons, NC B-PER, B-PER
Povill, AQ I-PER, I-PER
para, SP O, O
el, DA O, O
partido, NC O, O
frente, RG O, O
al, SP O, O
Eibar, NC B-OR, B-ORG
0, Fp , O
,,
Plasencia, NC B-LOC, B-LOC
(, Fpa , O
Caceres, NC B-LOC, B-LOC
), Fpt , O
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
Centro, NC B-ORG, B-ORG
de, SP I, I-ORG
la, DA I, I-ORG
Universidad, NC I-ORG, I-ORG
Nacional, AQ I-ORG, I-ORG
de, SP I, I-ORG
Educacion., VMN I-ORG, I-ORG
Distancia, NC I-ORG, I-ORG
de, SP B, B-ORG
Plasencia, NC B-LOC, B-LOC
(, Fpa , O
UNED, NP B-O, B-ORG
), Fpt , O
impartira, VMI O, O
-, Fc , O
entre, SP O, O
los, DA O, O
dias, NC O, O
28, Z O, O
al, SP O, O
30, Z O, O
de, SP O, O
junio, NC O, O
-, Fc , O
un, DI O, O
curso, NC O, O
de, SP O, O
-, Fe , O
Derecho, NC B-MISC, B-MISC
Extreme�o, AQ I-MISC, I-MISC
-, Fe , O
que, PR O, O
estara, VMI O, O
dirigido, VMP O, O
por, SP O, O
el, DA O, O
primer, AO O, O
Rector, NC B-PER, B-PER
de, SP I, I-PER
la, DA I, I-PER
UNED, NC I-P, I-PER
-, Fc , O
Manuel, AQ B-PER, B-PER
Garcia, NC I-PER, I-PER
Garrido, AQ I-PER, I-PER
-, Fc , O
informaron, VMI O, O
hoy, RG O, O
fuentes, NC O, O
del, SP O, O
centro, NC O, O
placentino, AQ O, O
0, Fp , O
,,
En, SP O, O
este, DD O, O
curso, NC O, O
tambien, RG O, O
participara, VMI O, O
el, DA O, O
Decano, NC B-PER, B-PER
de, SP I, I-PER
la, DA I, I-PER
Universidad, NC I-PER, I-PER
de, SP I, I-PER
Extremadura, NC I-PER, I-PER
(, Fpa , O
UEX, NP B-, B-ORG
), Fpt , O
y, CC , O
Director, NC B-PER, B-PER
del, SP I-, I-PER
Proyecto, NC I-PER, I-PER
de, SP I, I-PER
Investigacion, NC I-PER, I-PER
-, Fe , O
Estudios, NC B-MISC, B-MISC
sobre, SP I-MI, I-MISC
el, DA I, I-MISC
Derecho, NC I-MISC, I-MISC
Extreme�o, AQ I-MISC, I-MISC
-, Fe , O
-, Fc , O
Luis, NC B-P, B-PER
Felipe, AQ I-PER, I-PER
Ragel, NC I-PE, I-PER
Sanchez, AQ I-PER, I-PER
0, Fp , O
,,
Por, SP O, O
otra, DI O, O
parte, NC O, O
-, Fc , O
tambien, RG O, O
se, P0 O, O
informo, VMI O, O
que, CS O, O
el, DA O, O
Centro, NC B-ORG, B-ORG
de, SP I, I-ORG
Plasencia, NC I-ORG, I-ORG
ha, VAI O, O
sido, VSP O, O
autorizado, VMP O, O
para, SP O, O
impartir, VMN O, O
durante, SP O, O
el, DA O, O
curso, NC O, O
escolar, AQ O, O
2000/2001, Z O, O
el, DA O, O
curso, NC O, O
de, SP O, O
-, Fe , O
Especialista, NC B-MISC, B-MISC
Universitario, AQ I-MISC, I-MISC
en, SP I, I-MISC
Educacion, NC I-MISC, I-MISC
Infantil, AQ I-MISC, I-MISC
-, Fe , O
0, Fp , O
,,
Aquellas, DD O, O
personas, NC O, O
interesadas, AQ O, O
en, SP O, O
cursar, VMN O, O
este, DD O, O
curso, NC O, O
deberan, VMI O, O
formalizar, VMN O, O
la, DA O, O
pre-inscripcion, NC O, O
entre, SP O, O
los, DA O, O
dias., NC O, O
al, SP O, O
15, Z O, O
de, SP O, O
junio, NC O, O
-, Fc , O
siendo, VSG O, O
las, DA O, O
plazas, NC O, O
limitadas, AQ O, O
0, Fp , O
,,
El, DA O, O
impreso, AQ O, O
se, P0 O, O
pude, VMI O, O
recoger, VMN O, O
ya, RG O, O
en, SP O, O
la, DA O, O
secretaria, NC O, O
del, SP O, O
Centro, NC B-LOC, B-LOC
de, SP I, I-LOC
la, DA I, I-LOC
UNED, NC I-L, I-LOC
de, SP I, I-LOC
Plasencia, NC I-LOC, I-LOC
0, Fp , O
,,
Soria, NC B-LO, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
Guardia, NC B-ORG, B-ORG
Civil, AQ I-OR, I-ORG
detuvo, VMI O, O
hoy, RG O, O
a, SP , O
tres, DN O, O
jovenes, NC O, O
por, SP O, O
arrojar, VMN O, O
por, SP O, O
la, DA O, O
ventanilla, NC O, O
del, SP O, O
vehiculo, NC O, O
en, SP O, O
el, DA O, O
que, PR O, O
viajaban, VMI O, O
un, DI O, O
paquete, NC O, O
con, SP O, O
medio, DN O, O
kilo, NC O, O
de, SP O, O
sustancias, NC O, O
estupefacientes, AQ O, O
-, Fc , O
segun, SP O, O
informo, VMI O, O
la, DA O, O
Guardia, NC B-ORG, B-ORG
Civil, AQ I-OR, I-ORG
0, Fp , O
,,
Los, DA O, O
detenidos, NC O, O
:, Fd , O
A., NC B, B-PER
G., AQ I, I-PER
A., NC I, I-PER
-, Fc , O
de, SP O, O
20, Z O, O
a�os, NC O, O
-, Fx , O
F., VMI B, B-PER
J., NC I, I-PER
H., AQ I, I-PER
C., NC I, I-PER
-, Fc , O
de, SP O, O
19, Z O, O
a�os, NC O, O
-, Fc , O
y, CC , O
C., NC B, B-PER
M., AQ I, I-PER
G., NC I, I-PER
-, Fc , O
de, SP O, O
20, Z O, O
a�os, NC O, O
-, Fc , O
son, VSI O, O
vecinos, NC O, O
de, SP O, O
Soria, NC B-LO, B-LOC
y, CC , O
fueron, VSI O, O
acusados, AQ O, O
de, SP O, O
un, DI O, O
delito, NC O, O
contra, SP O, O
la, DA O, O
salud, NC O, O
publica, AQ O, O
por, SP O, O
transportar, VMN O, O
droga, NC O, O
0, Fp , O
,,
Una, DI O, O
patrulla, NC O, O
de, SP O, O
la, DA O, O
Guardia, NC B-ORG, B-ORG
Civil, AQ I-OR, I-ORG
observo, VMI O, O
como, PT O, O
unos, DI O, O
jovenes, NC O, O
arrojaron, VMI O, O
un, DI O, O
paquete, NC O, O
por, SP O, O
la, DA O, O
ventanilla, NC O, O
desde, SP O, O
un, DI O, O
vehiculo, NC O, O
que, PR O, O
circulaba, VMI O, O
por, SP O, O
la, DA O, O
N-122, Z B-MI, B-MISC
(, Fpa , O
Zaragoza-Portugal, NP B-MISC, B-MISC
), Fpt , O
-, Fc , O
en, SP O, O
el, DA O, O
termino, NC O, O
municipal, AQ O, O
de, SP O, O
Agreda, VMS B-LOC, B-LOC
(, Fpa , O
Soria, NC B-LO, B-LOC
), Fpt , O
0, Fp , O
,,
El, DA O, O
paquete, NC O, O
recogido, AQ O, O
por, SP O, O
los, DA O, O
agentes, NC O, O
de, SP O, O
la, DA O, O
Benemerita, AQ B-ORG, B-ORG
contenia, VMI O, O
medio, DN O, O
kilo, NC O, O
de, SP O, O
hachis, NC O, O
-, Fc , O
cuyo, PR O, O
valor, NC O, O
en, SP O, O
el, DA O, O
mercado, NC O, O
podria, VMI O, O
superar, VMN O, O
las, DA O, O
300, Z O, O
pesetas, NC O, O
-, Fc , O
segun, SP O, O
informo, VMI O, O
la, DA O, O
Guardia, NC B-ORG, B-ORG
Civil, AQ I-OR, I-ORG
0, Fp , O
,,
Sevilla, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
Audiencia, NC B-ORG, B-ORG
de, SP I, I-ORG
Sevilla, NC I-ORG, I-ORG
ha, VAI O, O
condenado, VMP O, O
a, SP , O
seis, DN O, O
a�os, NC O, O
de, SP O, O
carcel, NC O, O
a, SP , O
F., NC B, B-PER
G., AQ I, I-PER
B., AQ I, I-PER
-, Fc , O
de, SP O, O
40, Z O, O
a�os, NC O, O
-, Fc , O
por, SP O, O
violar, VMN O, O
y, CC , O
lesionar, VMN O, O
a, SP , O
su, DP O, O
ex, NC O, O
novia, NC O, O
-, Fc , O
pese., NC O, O
que, CS O, O
el, DA O, O
fiscal, NC O, O
pidio, VMI O, O
la, DA O, O
absolucion, NC O, O
por, SP O, O
considerar, VMN O, O
mas, RG O, O
creible, AQ O, O
la, DA O, O
version, NC O, O
del, SP O, O
acusado, VMP O, O
de, SP O, O
que, CS O, O
las, DA O, O
relaciones, NC O, O
sexuales, AQ O, O
fueron, VSI O, O
consentidas, AQ O, O
y, CC , O
buscadas, NC O, O
por, SP O, O
la, DA O, O
joven, NC O, O
0, Fp , O
,,
Los, DA O, O
hechos, NC O, O
ocurrieron, VMI O, O
en, SP O, O
la, DA O, O
madrugada, NC O, O
del, SP O, O
7, Z , O
de, SP O, O
septiembre, NC O, O
de, SP O, O
1996, Z O, O
en, SP O, O
Estepa, NC B-LOC, B-LOC
(, Fpa , O
Sevilla, NP B-LOC, B-LOC
), Fpt , O
-, Fc , O
cuando, CS O, O
el, DA O, O
acusado, NC O, O
recogio, VMI O, O
a, SP , O
su, DP O, O
ex, NC O, O
novia, NC O, O
-, Fc , O
M., VMI B, B-PER
E., AQ I, I-PER
R., AQ I, I-PER
-, Fc , O
de, SP O, O
27, Z O, O
a�os, NC O, O
-, Fc , O
en, SP O, O
una, DI O, O
discoteca, NC O, O
-, Fc , O
la, PP O, O
traslado, VMI O, O
a, SP , O
un, DI O, O
descampado, NC O, O
-, Fc , O
donde, PR O, O
la, PP O, O
desnudo, VMI O, O
y, CC , O
golpeo, VMI O, O
-, Fc , O
y, CC , O
luego, RG O, O
al, SP O, O
domicilio, NC O, O
que, PR O, O
compartian, VMI O, O
-, Fc , O
donde, PR O, O
mantuvo, VMI O, O
relaciones, NC O, O
sexuales, AQ O, O
con, SP O, O
ella, PP O, O
contra, SP O, O
su, DP O, O
voluntad, NC O, O
0, Fp , O
,,
La, DA O, O
sentencia, NC O, O
de, SP O, O
la, DA O, O
Seccion, NC B-MISC, B-MISC
Cuarta, VMM I-MIS, I-MISC
-, Fc , O
a, SP , O
la, DA O, O
que, PR O, O
ha, VAI O, O
tenido, VMP O, O
acceso, NC O, O
Efe, NC B-, B-ORG
-, Fc , O
dice, VMI O, O
que, CS O, O
la, DA O, O
version, NC O, O
de, SP O, O
la, DA O, O
victima, NC O, O
tiene, VMI O, O
mas, RG O, O
-, Fe , O
consistencia, NC O, O
interna, AQ O, O
-, Fe , O
y, CC , O
mas, RG O, O
-, Fe , O
fuerza, NC O, O
de, SP O, O
conviccion, NC O, O
del, SP O, O
conjunto, NC O, O
del, SP O, O
testimonio, NC O, O
-, Fe , O
que, CS O, O
la, DA O, O
ofrecida, VMP O, O
por, SP O, O
el, DA O, O
acusado, NC O, O
-, Fc , O
definida, AQ O, O
como, CS O, O
-, Fe , O
inverosimil, AQ O, O
y, CC , O
llena, AQ O, O
de, SP O, O
incongruencias, NC O, O
-, Fe , O
0, Fp , O
,,
El, DA O, O
acusado, NC O, O
sostuvo, VMI O, O
en, SP O, O
el, DA O, O
juicio, NC O, O
que, PR O, O
las, DA O, O
relaciones, NC O, O
fueron, VSI O, O
consentidas, AQ O, O
y, CC , O
atribuyo, VMI O, O
la, DA O, O
denuncia, NC O, O
al, SP O, O
resentimiento, NC O, O
de, SP O, O
su, DP O, O
ex, NC O, O
novia, NC O, O
porque, CS O, O
acababa, VMI O, O
de, SP O, O
comunicarle, VMN O, O
su, DP O, O
decision, NC O, O
unilateral, AQ O, O
de, SP O, O
romper, VMN O, O
la, DA O, O
relacion, NC O, O
y, CC , O
volver, VMN O, O
con, SP O, O
su, DP O, O
primera, AO O, O
esposa, NC O, O
-, Fc , O
pero, CC O, O
la, DA O, O
sentencia, NC O, O
considera, VMI O, O
que, CS O, O
la, DA O, O
unica, AQ O, O
prueba, NC O, O
de, SP O, O
tal, DD O, O
-, Fe , O
ruptura, NC O, O
impuesta, AQ O, O
-, Fe , O
es, VSI O, O
la, DA O, O
declaracion, NC O, O
del, SP O, O
procesado, NC O, O
0, Fp , O
,,
La, DA O, O
condena, NC O, O
se, P0 O, O
basa, VMI O, O
ademas, RG O, O
en, SP O, O
las, DA O, O
numerosas, AQ O, O
lesiones, NC O, O
que, PR O, O
sufrio, VMI O, O
la, DA O, O
mujer, NC O, O
al, SP O, O
ser, VSN O, O
golpeada, VMP O, O
en, SP O, O
el, DA O, O
descampado, NC O, O
-, Fc , O
que, PR O, O
le, PP O, O
produjeron, VMI O, O
-, Fe , O
hematomas, NC O, O
en, SP O, O
ambas, DN O, O
axilas, NC O, O
-, Fc , O
contusion, NC O, O
en, SP O, O
la, DA O, O
oreja, NC O, O
izquierda, AQ O, O
-, Fc , O
contusion, NC O, O
en, SP O, O
zona, NC O, O
temporal, AQ O, O
-, Fc , O
hematoma, NC O, O
en, SP O, O
ceja, NC O, O
derecha, AQ O, O
-, Fc , O
contusiones, NC O, O
en, SP O, O
zonas, NC O, O
periorbitales, AQ O, O
-, Fc , O
erosiones, NC O, O
en, SP O, O
zona, NC O, O
glutea, AQ O, O
izquierda, NC O, O
-, Fc , O
contusiones, NC O, O
faciales, AQ O, O
y, CC , O
fisura, NC O, O
de, SP O, O
la, DA O, O
decima, DN O, O
costilla, NC O, O
-, Fe , O
-, Fc , O
por, SP O, O
las, DA O, O
que, PR O, O
los, DA O, O
jueces, NC O, O
imponen, VMI O, O
al, SP O, O
procesado, VMP O, O
seis, DN O, O
fines, NC O, O
de, SP O, O
semana, NC O, O
de, SP O, O
arresto, NC O, O
0, Fp , O
,,
Dice, VMI O, O
la, DA O, O
sentencia, NC O, O
que, PR O, O
estos, DD O, O
-, Fe , O
espectaculares, AQ O, O
estigmas, NC O, O
de, SP O, O
violencia, NC O, O
-, Fe , O
-, Fc , O
aunque, CS O, O
producidos, AQ O, O
en, SP O, O
un, DI O, O
momento, NC O, O
anterior, AQ O, O
al, SP O, O
acto, NC O, O
sexual, AQ O, O
-, Fc , O
son, VSI O, O
una, DI O, O
prueba, NC O, O
mas, RG O, O
de, SP O, O
la, DA O, O
falta, NC O, O
de, SP O, O
consentimiento, NC O, O
de, SP O, O
la, DA O, O
victima, NC O, O
-, Fc , O
ya, RG O, O
que, CS O, O
-, Fe , O
es, VSI O, O
evidente, AQ O, O
que, PR O, O
la, DA O, O
violencia, NC O, O
exigida, AQ O, O
en, SP O, O
las, DA O, O
agresiones, NC O, O
sexuales, AQ O, O
con, SP O, O
penetracion, NC O, O
vaginal, AQ O, O
no, RN O, O
tiene, VMI O, O
por, SP O, O
que, PT O, O
recaer, VMN O, O
precisamente, RG O, O
sobre, SP O, O
la, DA O, O
zona, NC O, O
genital, AQ O, O
-, Fe , O
0, Fp , O
,,
Los, DA O, O
jueces, NC O, O
se, P0 O, O
refieren, VMI O, O
a, SP , O
las, DA O, O
-, Fe , O
incongruencias, NC O, O
-, Fe , O
de, SP O, O
la, DA O, O
version, NC O, O
del, SP O, O
acusado, VMP O, O
-, Fc , O
puesto, NC O, O
que, CS O, O
-, Fe , O
si, CS O, O
llevaba, VMI O, O
un, DI O, O
a�o, NC O, O
manifestando, VMG O, O
su, DP O, O
voluntad, NC O, O
de, SP O, O
volver, VMN O, O
con, SP O, O
su, DP O, O
familia, NC O, O
-, Fc , O
no, RN O, O
hay, VAI O, O
forma, NC O, O
de, SP O, O
explicar, VMN O, O
por, SP O, O
que, PT O, O
solo, RG O, O
un, DI O, O
mes, NC O, O
antes, RG O, O
de, SP O, O
los, DA O, O
hechos, NC O, O
comenzaron, VMI O, O
a, SP , O
vivir, VMN O, O
juntos, AQ O, O
-, Fe , O
ni, CC O, O
por, SP O, O
que, PT O, O
-, Fe , O
fue, VSI O, O
a, SP , O
buscarla, NC O, O
a, SP , O
la, DA O, O
discoteca, NC O, O
a, SP , O
altas, AQ O, O
horas, NC O, O
de, SP O, O
la, DA O, O
noche, NC O, O
-, Fe , O
0, Fp , O
,,
-, Fe , O
Salvo, SP O, O
que, CS O, O
las, DA O, O
relaciones, NC O, O
estuviesen, VMS O, O
montadas, AQ O, O
sobre, SP O, O
la, DA O, O
base, NC O, O
del, SP O, O
sadomasoquismo, NC O, O
mas, RG O, O
elemental, AQ O, O
-, Fe , O
-, Fg , O
a�ade, VMM O, O
la, DA O, O
sentencia, NC O, O
-, Fg , O
no, RN O, O
se, P0 O, O
entiende, VMI O, O
que, CS O, O
-, Fe , O
una, DI O, O
mujer, NC O, O
que, PR O, O
acaba, VMI O, O
de, SP O, O
ser, VSN O, O
brutalmente, RG O, O
agredida, AQ O, O
se, P0 O, O
manifieste, VMS O, O
de, SP O, O
inmediato, AQ O, O
dispuesta, AQ O, O
a, SP , O
echar, VMN O, O
pelillos, NC O, O
a, SP , O
la, DA O, O
mar, NC O, O
y, CC , O
arrojarse, VMN O, O
en, SP O, O
brazos, NC O, O
de, SP O, O
su, DP O, O
agresor, NC O, O
para, SP O, O
mantener, VMN O, O
relaciones, NC O, O
sexuales, AQ O, O
con, SP O, O
el, PP O, O
no, RN O, O
una, PI O, O
-, Fc , O
sino, CC O, O
dos, DN O, O
veces, NC O, O
en, SP O, O
la, DA O, O
version, NC O, O
de, SP O, O
este, PD O, O
-, Fe , O
0, Fp , O
,,
Por, SP O, O
ello, PP O, O
-, Fc , O
el, DA O, O
veredicto, NC O, O
desestima, VMI O, O
la, DA O, O
absolucion, NC O, O
pedida, NC O, O
por, SP O, O
el, DA O, O
fiscal, NC O, O
y, CC , O
la, DA O, O
defensa, NC O, O
e, CC , O
impone, VMI O, O
a, SP , O
F., NC B, B-PER
G., AQ I, I-PER
B., VMI I, I-PER
seis, DN O, O
a�os, NC O, O
de, SP O, O
prision, NC O, O
-, Fc , O
ademas, RG O, O
del, SP O, O
pago, NC O, O
de, SP O, O
dos, DN O, O
millones, NC O, O
de, SP O, O
pesetas, NC O, O
por, SP O, O
los, DA O, O
da�os, NC O, O
morales, AQ O, O
-, Fc , O
otras, DI O, O
120, Z O, O
pesetas, NC O, O
por, SP O, O
las, DA O, O
lesiones, NC O, O
y, CC , O
el, DA O, O
abono, NC O, O
de, SP O, O
las, DA O, O
costas, NC O, O
del, SP O, O
juicio, NC O, O
-, Fc , O
incluido, AQ O, O
el, DA O, O
abogado, NC O, O
que, PR O, O
defendio, VMI O, O
a, SP , O
la, DA O, O
denunciante, NC O, O
0, Fp , O
,,
Rio, VMI B-, B-LOC
de, SP I, I-LOC
Janeiro, NC I-LOC, I-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFECOM, NP B-ORG, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
La, DA O, O
tasa, NC O, O
de, SP O, O
desempleo, NC O, O
en, SP O, O
Brasil, NC B-LOC, B-LOC
se, P0 O, O
redujo, VMI O, O
del, SP O, O
8-1, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
marzo, NC O, O
al, SP O, O
7-8, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
abril, NC O, O
y, CC , O
continuo, VMI O, O
asi, RG O, O
su, DP O, O
tendencia, NC O, O
a, SP , O
la, DA O, O
baja, AQ O, O
-, Fc , O
aunque, CS O, O
a, SP , O
un, DI O, O
ritmo, NC O, O
cuya, PR O, O
lentitud, NC O, O
contrasta, VMI O, O
con, SP O, O
la, DA O, O
rapida, AQ O, O
reactivacion, NC O, O
economica, AQ O, O
-, Fc , O
revelo, VMI O, O
hoy, RG O, O
el, DA O, O
oficial, AQ O, O
Instituto, NC B-ORG, B-ORG
Brasile�o, AQ I-ORG, I-ORG
de, SP I, I-ORG
Geografia., NC I-ORG, I-ORG
Estadisticas, AQ I-ORG, I-ORG
(, Fpa , O
IBGE, NP B-O, B-ORG
), Fpt , O
0, Fp , O
,,
El, DA O, O
desempleo, NC O, O
ya, RG O, O
habia, VAI O, O
caido, VMP O, O
del, SP O, O
8-2, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
febrero, NC O, O
al, SP O, O
8-1, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
marzo, NC O, O
y, CC , O
el, DA O, O
indice, NC O, O
promedio, NC O, O
en, SP O, O
los, DA O, O
primeros, AO O, O
cuatro, DN O, O
meses, NC O, O
de, SP O, O
este, DD O, O
a�o, NC O, O
permanecio, VMI O, O
estable, AQ O, O
en, SP O, O
el, DA O, O
7-9, Z O, O
por, SP O, O
ciento, PN O, O
de, SP O, O
la, DA O, O
poblacion, NC O, O
economicamente, RG O, O
activa, AQ O, O
-, Fc , O
el, DA O, O
mismo, DI O, O
nivel, NC O, O
registrado, AQ O, O
en, SP O, O
el, DA O, O
primer, AO O, O
cuatrimestre, NC O, O
del, SP O, O
a�o, NC O, O
pasado, AQ O, O
0, Fp , O
,,
Segun, SP O, O
las, DA O, O
cifras, NC O, O
divulgadas, VMP O, O
hoy, RG O, O
-, Fc , O
el, DA O, O
desempleo, NC O, O
cayo, VMI O, O
del, SP O, O
8, Z , O
por, SP O, O
ciento, PN O, O
en, SP O, O
abril, NC O, O
de, SP O, O
1999, Z O, O
al, SP O, O
7-9, Z O, O
por, SP O, O
ciento, PN O, O
en, SP O, O
abril, NC O, O
del, SP O, O
2000, Z O, O
0, Fp , O
,,
La, DA O, O
encuesta, NC O, O
mensual, AQ O, O
del, SP O, O
IBGE, NC B-O, B-ORG
revelo, VMI O, O
que, CS O, O
entre, SP O, O
marzo., VMN O, O
abril, NC O, O
de, SP O, O
este, DD O, O
a�o, NC O, O
aumento, VMI O, O
un, DI O, O
1-4, Z O, O
por, SP O, O
ciento, PN O, O
el, DA O, O
numero, NC O, O
de, SP O, O
personas, NC O, O
ocupadas, AQ O, O
y, CC , O
que, CS O, O
entre, SP O, O
abril, NC O, O
del, SP O, O
a�o, NC O, O
pasado., AQ O, O
abril, NC O, O
del, SP O, O
2000, Z O, O
el, DA O, O
numero, NC O, O
de, SP O, O
brasile�os, NC O, O
trabajando, VMG O, O
crecio, VMI O, O
un, DI O, O
5-4, Z O, O
por, SP O, O
ciento, PN O, O
0, Fp , O
,,
Ello, PP O, O
significa, VMI O, O
que, CS O, O
un, DI O, O
total, AQ O, O
de, SP O, O
864, Z O, O
personas, NC O, O
ingresaron, VMI O, O
al, SP O, O
mercado, NC O, O
laboral, AQ O, O
en, SP O, O
los, DA O, O
ultimos, AO O, O
doce, DN O, O
meses, NC O, O
0, Fp , O
,,
Pese, VMM O, O
al, SP O, O
aumento, NC O, O
del, SP O, O
numero, NC O, O
de, SP O, O
personas, NC O, O
trabajando, VMG O, O
-, Fc , O
el, DA O, O
desempleo, NC O, O
no, RN O, O
se, P0 O, O
redujo, VMI O, O
-, Fc , O
debido, AQ O, O
a, SP , O
que, CS O, O
el, DA O, O
numero, NC O, O
de, SP O, O
personas, NC O, O
buscando, VMG O, O
trabajo, NC O, O
aumento, VMI O, O
en, SP O, O
un, DI O, O
1-5, Z O, O
por, SP O, O
ciento, PN O, O
entre, SP O, O
marzo., VMN O, O
abril, NC O, O
-, Fc , O
y, CC , O
en, SP O, O
un, DI O, O
2-8, Z O, O
por, SP O, O
ciento, PN O, O
entre, SP O, O
abril, NC O, O
de, SP O, O
1999, Z O, O
abril, NC O, O
del, SP O, O
2000, Z O, O
0, Fp , O
,,
Lisboa, NC B-LOC, B-LOC
-, Fc , O
23, Z O, O
may, NC O, O
(, Fpa , O
EFE, NC B-, B-ORG
), Fpt , O
0, Fp , O
,,
-, Fg , O
,,
El, DA O, O
sacerdote, NC O, O
e, CC , O
